oracle_id,name,mana_cost,cmc,type_line,oracle_text,colors,color_identity,legalities_commander,legalities_standard,legalities_modern,scryfall_id
10a66403-606d-4814-9583-50cdcd6976e0,Bankrupt in Blood,{1}{B},2.0,Sorcery,"As an additional cost to cast this spell, sacrifice two creatures.
Draw three cards.",B,B,legal,not_legal,legal,e635c433-0398-442a-856e-1869f6bf2cfd
324889d6-c857-41ed-bb60-408809fc9964,Bant Charm,{G}{W}{U},3.0,Instant,"Choose one —
• Destroy target artifact.
• Put target creature on the bottom of its owner's library.
• Counter target instant spell.",GUW,GUW,legal,not_legal,legal,7bb17888-f298-438d-aab0-3d28111daa3f
0a1d817d-dce8-4e83-a380-909f7c9eee46,Bant Panorama,,0.0,Land,"{T}: Add {C}.
{1}, {T}, Sacrifice this land: Search your library for a basic Forest, Plains, or Island card, put it onto the battlefield tapped, then shuffle.",,,legal,not_legal,legal,c1b0eb8f-f91e-43d0-9c16-2f330612550a
59faa1b9-17aa-4f2c-a8f8-17ab50392b36,Barbarian Class,{R},1.0,Enchantment — Class,"(Gain the next level as a sorcery to add its ability.)
If you would roll one or more dice, instead roll that many dice plus one and ignore the lowest roll.
{1}{R}: Level 2
Whenever you roll one or more dice, target creature you control gets +2/+0 and gains menace until end of turn.
{2}{R}: Level 3
Creatures you control have haste.",R,R,legal,not_legal,legal,647c2269-bdc7-4455-9158-73abbff6e50e
15febce7-8320-4591-9535-ef11c8adecc2,Barbed Bloodletter,{1}{B},2.0,Artifact — Equipment,"Flash
When this Equipment enters, attach it to target creature you control. That creature gains wither until end of turn. (It deals damage to creatures in the form of -1/-1 counters.)
Equipped creature gets +1/+2.
Equip {2}",B,B,legal,legal,legal,8ff1a13c-e338-42e9-8eb3-b303fabd67de
db3ba239-2239-4e9d-ad70-cff32ed24578,Bark of Doran,{1}{W},2.0,Artifact — Equipment,"Equipped creature gets +0/+1.
As long as equipped creature's toughness is greater than its power, it assigns combat damage equal to its toughness rather than its power.
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)",W,W,legal,legal,legal,98210276-1b85-4db5-8ab4-ecb08f5d2ee2
71a756f3-cd1e-4047-90ac-eda096b90647,Barrage of Boulders,{2}{R},3.0,Sorcery,"Barrage of Boulders deals 1 damage to each creature you don't control.
Ferocious — If you control a creature with power 4 or greater, creatures can't block this turn.",R,R,legal,not_legal,legal,2eb1a9f7-32ba-48fd-a7f7-788b0ec052c6
4f25b125-1ded-4a34-9ed1-e6ce087ec48d,Barrier of Bones,{B},1.0,Creature — Skeleton Wall,"Defender
When this creature enters, surveil 1. (Look at the top card of your library. You may put that card into your graveyard.)",B,B,legal,not_legal,legal,28129aaf-aaff-47f4-8dd2-8c576c55052c
f5f4dd28-f4ae-4d39-b9b8-6ebfd63c93fe,Basilisk Collar,{1},1.0,Artifact — Equipment,"Equipped creature has deathtouch and lifelink. (Any amount of damage it deals to a creature is enough to destroy it. Damage dealt by this creature also causes you to gain that much life.)
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)",,,legal,legal,legal,0d85fb76-2ae9-425b-9c5e-2c63471c9599
87449f64-9500-4967-a073-cde19824e087,Bastion Enforcer,{2}{W},3.0,Creature — Dwarf Soldier,,W,W,legal,not_legal,legal,88b9c0f7-d49b-4d74-9038-44954054ce21
900ae045-0160-4e85-b283-e35399c2acec,Bastion Inventor,{5}{U},6.0,Creature — Vedalken Artificer,"Improvise (Your artifacts can help cast this spell. Each artifact you tap after you're done activating mana abilities pays for {1}.)
Hexproof (This creature can't be the target of spells or abilities your opponents control.)",U,U,legal,not_legal,legal,856f804d-0213-4b86-bc6a-6a0a1147c4f9
72d793e8-1d19-4ca1-894c-8851a2ebecde,Bathe in Dragonfire,{2}{R},3.0,Sorcery,Bathe in Dragonfire deals 4 damage to target creature.,R,R,legal,not_legal,legal,b8cc6931-2005-4d0a-a42a-ce8bc279372e
3d0c1301-4fa7-4245-a13f-f613188eb638,Battering Krasis,{2}{G},3.0,Creature — Shark Beast,"Trample
Evolve (Whenever a creature you control enters, if that creature has greater power or toughness than this creature, put a +1/+1 counter on this creature.)",G,G,legal,not_legal,legal,5d9aa740-9adf-412a-b6ec-0b9bb1b4618b
303d74d0-84db-4694-bb1a-470cf470bc4f,Battlefield Promotion,{1}{W},2.0,Instant,Put a +1/+1 counter on target creature. That creature gains first strike until end of turn. You gain 2 life. (A creature with first strike deals combat damage before creatures without first strike.),W,W,legal,not_legal,legal,89f8e970-b90c-4829-8970-0a3364027bbb
b4540f6a-bec8-4942-aebe-d3285b8a8134,Battlewise Valor,{1}{W},2.0,Instant,Target creature gets +2/+2 until end of turn. Scry 1. (Look at the top card of your library. You may put that card on the bottom.),W,W,legal,not_legal,legal,7d967a4c-2323-4361-a907-5ca9140d8793
7735eeba-693b-47e2-bd51-414379cf1016,Beast Within,{2}{G},3.0,Instant,Destroy target permanent. Its controller creates a 3/3 green Beast creature token.,G,G,legal,not_legal,legal,6dc4dfa3-527f-4401-bc76-32d81e9f6ef1
bceecc64-96f1-4e7b-8904-0aef90377764,Bedevil,{B}{B}{R},3.0,Instant,"Destroy target artifact, creature, or planeswalker.",BR,BR,legal,not_legal,legal,ffd34d49-9c77-499d-a9ad-a491f5d169d0
00573e77-8ff6-4acb-8683-8827d965288f,Behemoth Sledge,{1}{G}{W},3.0,Artifact — Equipment,"Equipped creature gets +2/+2 and has trample and lifelink.
Equip {3}",GW,GW,legal,not_legal,legal,179461b8-0a6b-48c5-9d1f-db8bcfecc6f9
eb70939f-c4ce-4224-ab74-acc24771d7f0,Belt of Giant Strength,{1}{G},2.0,Artifact — Equipment,"Equipped creature has base power and toughness 10/10.
Equip {10}. This ability costs {X} less to activate, where X is the power of the creature it targets.",G,G,legal,not_legal,not_legal,4ef2b9aa-4f7c-4640-bb34-9775e1be0935
3a1e85fe-7064-4df7-bc3b-24131cd15d06,Benalish Commander,{3}{W},4.0,Creature — Human Soldier,"Benalish Commander's power and toughness are each equal to the number of Soldiers you control.
Suspend X—{X}{W}{W}. X can't be 0.
Whenever a time counter is removed from this card while it's exiled, create a 1/1 white Soldier creature token.",W,W,legal,not_legal,legal,44814da0-3bc8-423d-9b22-3fea123048fa
43c449d1-51a9-45e0-8102-823a6811ff54,Benthic Giant,{5}{U},6.0,Creature — Giant,Hexproof (This creature can't be the target of spells or abilities your opponents control.),U,U,legal,not_legal,legal,295f9eb0-5a75-4f86-aca9-3f76b0213c41
b2977807-5f46-424a-a6e9-14262f8a723a,Benthic Infiltrator,{2}{U},3.0,Creature — Eldrazi Drone,"Devoid (This card has no color.)
Ingest (Whenever this creature deals combat damage to a player, that player exiles the top card of their library.)
This creature can't be blocked.",,U,legal,not_legal,legal,f380ae58-08cc-42df-ac74-3c6890a62463
5cd51d39-aebc-4367-9157-da70b8d9b1a3,Berserker's Frenzy,{2}{R},3.0,Instant,"Cast this spell only before combat or during combat before blockers are declared.
Roll two d20 and ignore the lower roll.
1—14 | Choose any number of creatures. They block this turn if able.
15—20 | You choose which creatures block this turn and how those creatures block.",R,R,legal,not_legal,not_legal,36b50ed5-321f-4840-82d7-54fec200984d
5a651557-ce08-46ba-aecd-0e4fbfdef3c0,Bile-Vial Boggart,{B},1.0,Creature — Goblin Assassin,"When this creature dies, put a -1/-1 counter on up to one target creature.",B,B,legal,legal,legal,2c0fcf98-1f3c-4cff-9234-7f3d0c8b22e9
30812870-87c0-469c-95a5-811d5a181e72,Biogenic Upgrade,{4}{G}{G},6.0,Sorcery,"Distribute three +1/+1 counters among one, two, or three target creatures, then double the number of +1/+1 counters on each of those creatures.",G,G,legal,legal,legal,0dd73fb2-453f-40b9-8beb-dfa99e6a706e
05058594-608f-4046-bf44-b736a7072f0a,Bishop of Rebirth,{3}{W}{W},5.0,Creature — Vampire Cleric,"Vigilance
Whenever this creature attacks, you may return target creature card with mana value 3 or less from your graveyard to the battlefield.",W,W,legal,not_legal,legal,734afc51-2569-43b2-a33c-e0c5f4501264
5effb651-f9e0-4c14-8192-bd0e132b8d5d,Bitterbloom Bearer,{B}{B},2.0,Creature — Faerie Rogue,"Flash
Flying
At the beginning of your upkeep, you lose 1 life and create a 1/1 blue and black Faerie creature token with flying.",B,B,legal,legal,legal,58aa273f-9ec7-4024-b30e-e75fa404de72
d291d8f7-bb67-470c-8794-cd553c91e5cc,Bituminous Blast,{3}{B}{R},5.0,Instant,"Cascade (When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom in a random order.)
Bituminous Blast deals 4 damage to target creature.",BR,BR,legal,not_legal,legal,af8613ee-4b67-49b8-920b-3b5a25897f64
9456c5b6-946d-403a-8ed0-dff9f921d98c,Black Knight,{B}{B},2.0,Creature — Human Knight,"First strike (This creature deals combat damage before creatures without first strike.)
Protection from white (This creature can't be blocked, targeted, dealt damage, or enchanted by anything white.)",B,B,legal,not_legal,legal,47716cf4-f35c-4613-9686-4e00b5063408
77cff683-013c-4568-8ae0-f86ef0590fe1,Blade Instructor,{2}{W},3.0,Creature — Human Soldier,"Mentor (Whenever this creature attacks, put a +1/+1 counter on target attacking creature with lesser power.)",W,W,legal,not_legal,legal,9b1c7f07-8d39-425b-8ae9-b3ab317cc0fe
34400cf5-b8c4-4cf2-9186-51f12037cc51,Blade Juggler,{4}{B},5.0,Creature — Human Rogue,"Spectacle {2}{B} (You may cast this spell for its spectacle cost rather than its mana cost if an opponent lost life this turn.)
When this creature enters, it deals 1 damage to you and you draw a card.",B,B,legal,not_legal,legal,099bc474-e656-4167-b105-3a3a36c0b23e
6d9ac636-3c6c-40ca-90f3-1a3387836bb4,Blade of the Oni,{1}{B},2.0,Artifact Creature — Equipment Demon,"Menace
Equipped creature has base power and toughness 5/5, has menace, and is a black Demon in addition to its other colors and types.
Reconfigure {2}{B}{B} ({2}{B}{B}: Attach to target creature you control; or unattach from a creature. Reconfigure only as a sorcery. While attached, this isn't a creature.)",B,B,legal,not_legal,legal,4e9896df-0d5c-4b02-b584-345f4c7cd127
c22cc70a-9533-4bfc-b3ce-b2d43a73f0c1,Bladewing the Risen,{3}{B}{B}{R}{R},7.0,Legendary Creature — Zombie Dragon,"Flying
When Bladewing enters, you may return target Dragon permanent card from your graveyard to the battlefield.
{B}{R}: Dragon creatures get +1/+1 until end of turn.",BR,BR,legal,not_legal,not_legal,27ce43cb-44f4-4d94-8700-d9f3cc043989
cf5b1cf9-dcd3-44d1-b8b2-338651ebb2a1,Blight Rot,{2}{B},3.0,Instant,Put four -1/-1 counters on target creature.,B,B,legal,legal,legal,5201bdeb-ba47-459b-ac0d-603367914578
a294968e-9a7f-4d66-bde0-e775ae5f8197,Blighted Blackthorn,{4}{B},5.0,Creature — Treefolk Warlock,"Whenever this creature enters or attacks, you may blight 2. If you do, you draw a card and lose 1 life. (To blight 2, put two -1/-1 counters on a creature you control.)",B,B,legal,legal,legal,3515531a-45d6-4fe0-96a3-7ca1ce545068
4d722521-0396-48f9-88b2-08b6249f970d,Blighted Cataract,,0.0,Land,"{T}: Add {C}.
{5}{U}, {T}, Sacrifice this land: Draw two cards.",,U,legal,not_legal,legal,8908b6b0-a488-426c-954d-458456be0651
db16a2fb-dc42-4086-9928-52076043097f,Blighted Steppe,,0.0,Land,"{T}: Add {C}.
{3}{W}, {T}, Sacrifice this land: You gain 2 life for each creature you control.",,W,legal,not_legal,legal,f43df8ee-d3e4-419e-aed0-1059d95f9cab
02679a2e-303d-412f-87d8-0a37a8ca259c,Blighted Woodland,,0.0,Land,"{T}: Add {C}.
{3}{G}, {T}, Sacrifice this land: Search your library for up to two basic land cards, put them onto the battlefield tapped, then shuffle.",,G,legal,not_legal,legal,7508d531-da52-41fb-a729-3f5704c9a194
9abeb38c-2243-424c-bfbc-87aa45b6ea4f,Blindblast,{2}{R},3.0,Instant,"Blindblast deals 1 damage to target creature. That creature can't block this turn.
Draw a card.",R,R,legal,not_legal,legal,1d49637b-2255-4f16-8f24-140145966bfa
c924e240-02a0-46b5-b004-d5c42db277ec,Blinding Drone,{1}{U},2.0,Creature — Eldrazi Drone,"Devoid (This card has no color.)
{C}, {T}: Tap target creature. ({C} represents colorless mana.)",,U,legal,not_legal,legal,4eb60957-0811-40c3-a92b-cce3e6a94745
88ce2017-83a6-4b55-afba-371875bf2172,Blinding Spray,{4}{U},5.0,Instant,"Creatures your opponents control get -4/-0 until end of turn.
Draw a card.",U,U,legal,not_legal,legal,9b588355-c349-458d-aeb7-0e2780caa3f9
43985bbc-a0f6-4812-984e-392bc8562633,Blood Crypt,,0.0,Land — Swamp Mountain,"({T}: Add {B} or {R}.)
As this land enters, you may pay 2 life. If you don't, it enters tapped.",,BR,legal,legal,legal,6da63cc5-4624-4491-abd9-9b600c3fefe2
c1cf9d74-e700-456a-9e5a-1c4df22db268,Blood Divination,{3}{B},4.0,Sorcery,"As an additional cost to cast this spell, sacrifice a creature.
Draw three cards.",B,B,legal,not_legal,legal,6fe72bd9-825e-4451-9314-826882f75c85
98f9619e-585f-486f-b143-fb42085eb583,Blood-Toll Harpy,{2}{B},3.0,Creature — Harpy,"Flying
When this creature enters, each player loses 1 life.",B,B,legal,not_legal,legal,d334fc9b-c1f4-411e-8619-a92f1cc4e7db
b1f441ce-7619-4ab5-ab36-724ed0a76728,Bloodcrazed Hoplite,{1}{B},2.0,Creature — Human Soldier,"Heroic — Whenever you cast a spell that targets this creature, put a +1/+1 counter on it.
Whenever a +1/+1 counter is put on this creature, remove a +1/+1 counter from target creature an opponent controls.",B,B,legal,not_legal,legal,f2a6556b-a4f1-4ff5-8e6e-a47618c8c66e
64e29bfc-9313-4e8c-808c-bc27f6b018a6,Bloodfell Caves,,0.0,Land,"This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {B} or {R}.",,BR,legal,legal,legal,9b7ec5a3-3c40-4090-b9e3-11fb5b06fb8f
2c47319a-4062-4aec-b68a-e8e8f023cf86,Bloodfire Mentor,{2}{R},3.0,Creature — Efreet Shaman,"{2}{U}, {T}: Draw a card, then discard a card.",R,RU,legal,not_legal,legal,4836fb70-a8f3-44ed-bae4-890ef7d07f88
81a7f559-5edd-47ec-91f7-51e5ee998ed0,Bloodforged Battle-Axe,{1},1.0,Artifact — Equipment,"Equipped creature gets +2/+0.
Whenever equipped creature deals combat damage to a player, create a token that's a copy of this Equipment.
Equip {2}",,,legal,not_legal,not_legal,b7f22249-579f-433d-9422-29d4e82ddc49
7e3e09a2-b45c-4897-ba10-02628cca3f4c,Bloodhunter Bat,{3}{B},4.0,Creature — Bat,"Flying
When this creature enters, target player loses 2 life and you gain 2 life.",B,B,legal,not_legal,legal,3ded635c-ab7c-4bb4-a771-481c4d66381e
826b83ba-0fe5-4f1d-91c8-799a1100d1e6,Bloodlust Inciter,{R},1.0,Creature — Human Warrior,{T}: Target creature gains haste until end of turn. (It can attack and {T} this turn.),R,R,legal,not_legal,legal,b1cd0757-1b06-4e1b-a236-31271bd0d9a3
c8a20fc7-025b-403a-b893-ff5efcbdc9d8,Bloodmad Vampire,{2}{R},3.0,Creature — Vampire Berserker,"Whenever this creature deals combat damage to a player, put a +1/+1 counter on it.
Madness {1}{R} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)",R,R,legal,not_legal,legal,b64e974a-3cf7-49f1-9d5a-c74f920f0169
ec17b9db-dd80-4b46-a1b5-215f26bf6498,Bloodstone Goblin,{1}{R},2.0,Creature — Goblin Warrior,"Whenever you cast a spell, if that spell was kicked, this creature gets +1/+1 and gains menace until end of turn. (It can't be blocked except by two or more creatures.)",R,R,legal,not_legal,legal,31adbfd4-56aa-4137-aeba-8720233260be
c99896a8-8b58-4946-8f2d-b4e2562f278a,Bloom Hulk,{3}{G},4.0,Creature — Plant Elemental,"When this creature enters, proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)",G,G,legal,not_legal,legal,fd1c9129-254d-4d1d-9d95-112292bd6bcc
0ecb35b3-5bd1-4467-a4a3-ce468023ced2,Blossombind,{1}{U},2.0,Enchantment — Aura,"Enchant creature
When this Aura enters, tap enchanted creature.
Enchanted creature can't become untapped and can't have counters put on it.",U,U,legal,legal,legal,382b83c0-bbbc-4db8-bc04-cfea79aed1b3
45429b2c-be3b-4b2e-9bab-a059ccbda8cd,Blossoming Sands,,0.0,Land,"This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {G} or {W}.",,GW,legal,legal,legal,8577b07c-c3e8-4492-8eaf-0281a4a0ceb9
699bc130-2f1f-4bc8-a25f-9329e40efbb1,Bogardan Hellkite,{6}{R}{R},8.0,Creature — Dragon,"Flash
Flying
When this creature enters, it deals 5 damage divided as you choose among any number of targets.",R,R,legal,not_legal,legal,22dd2242-2fd8-4752-886c-fc6dbabcf89a
880793a2-84b0-4ae1-9bb8-6e942e3dc723,Boggart Brute,{2}{R},3.0,Creature — Goblin Warrior,Menace (This creature can't be blocked except by two or more creatures.),R,R,legal,not_legal,legal,32b7438d-e905-4627-9299-e2224377c8e7
1bcac664-835a-4474-8ca4-263801bde08e,Boggart Prankster,{1}{B},2.0,Creature — Goblin Warrior,"Whenever you attack, target attacking Goblin you control gets +1/+0 until end of turn.",B,B,legal,legal,legal,eb228ea6-9235-4093-aea7-708e743b1b44
21695c70-f746-4d77-b6d3-e2713a5c929e,Bogslither's Embrace,{1}{B},2.0,Sorcery,"As an additional cost to cast this spell, blight 1 or pay {3}. (To blight 1, put a -1/-1 counter on a creature you control.)
Exile target creature.",B,B,legal,legal,legal,4beca2e7-9c6d-493b-b15f-69e483a8dfff
7c2f1915-8d91-47c6-bab4-be325348673a,Bogstomper,{4}{B}{B},6.0,Creature — Beast,,B,B,legal,not_legal,legal,05145a8d-0bfb-4f07-87cf-65875310bdb4
04b7362d-0490-4cb0-b5d7-2a7732f659ce,Bojuka Bog,,0.0,Land,"This land enters tapped.
When this land enters, exile target player's graveyard.
{T}: Add {B}.",,B,legal,not_legal,legal,6e1d1e83-c34a-46af-8aec-ff698446099f
ab32c671-7686-435b-a987-14a08f6790eb,Boldwyr Aggressor,{3}{R}{R},5.0,Creature — Giant Warrior,"Double strike
Other Giants you control have double strike.",R,R,legal,legal,legal,76bbccd2-8a90-49a7-921a-6565b495efdf
c20a96f7-aa5a-4c15-b8b1-806685c99b27,Bolt Bend,{3}{R},4.0,Instant,"This spell costs {3} less to cast if you control a creature with power 4 or greater.
Change the target of target spell or ability with a single target.",R,R,legal,legal,legal,39b35408-3728-4e1b-9f58-b0775df914d6
e07f50fb-98b2-40b7-9610-b8e9438be394,Bolt of Keranos,{1}{R}{R},3.0,Sorcery,Bolt of Keranos deals 3 damage to any target. Scry 1. (Look at the top card of your library. You may put that card on the bottom.),R,R,legal,not_legal,legal,4df70b14-5d67-4a92-aaba-72480c621d10
00e9957a-5684-4a07-954e-8161925fefe4,Bond of Discipline,{4}{W},5.0,Sorcery,Tap all creatures your opponents control. Creatures you control gain lifelink until end of turn.,W,W,legal,not_legal,legal,bb7c78bb-9f2a-47a4-adc4-b497bb38f46f
